,tic,datadate,fyearq,fqtr,actq,lctq,dvpspq,saleq,cshoq,prccq,epsfiq,oancfy,ivncfy,fincfy,meanest,actual
25114,GRMN,30/09/2018,2018,2,2323.582,929.147,0.53,894.453,188.797,61,1,438.063,-185.894,-188.844,0.76,1
25115,GRMN,31/12/2018,2018,3,2400.619,854.026,0.53,810.011,188.809,70.05,0.97,701.782,-238.815,-288.534,0.8,1.02
25116,GRMN,31/03/2019,2018,4,2665.368,921.313,0.53,932.108,189.461,63.32,1,919.52,-307.503,-286.161,0.71,0.73
25117,GRMN,30/06/2019,2019,1,2512.137,622.526,0.53,766.05,189.847,86.35,0.74,164.582,-32.621,-213.381,1.01,1.16
25118,GRMN,30/09/2019,2019,2,2460.578,1027.701,0.57,954.84,190.102,79.8,1.17,275.218,-346.399,-308.877,0.96,1.27
25119,GRMN,31/12/2019,2019,3,2757.843,1042.955,0.57,934.383,190.103,84.69,1.19,464.17,-367.808,-308.895,1.03,1.29
25120,GRMN,31/03/2020,2019,4,3057.85,1035.933,0.57,1102.232,190.686,97.56,1.89,698.549,-450.746,-416.028,0.84,0.91
25121,GRMN,30/06/2020,2020,1,2928.886,781.872,0.57,856.108,191.017,74.96,0.84,225.874,-78.872,-120.151,0.39,0.91
25122,GRMN,30/09/2020,2020,2,3258.439,1163.927,0.61,869.867,191.223,97.5,0.96,425.111,114.938,-214.131,0.99,1.58
25123,GRMN,31/12/2020,2020,3,3341.87,1122.956,0.61,1109.193,191.237,94.86,1.63,699.449,-179.331,-331.847,1.38,1.73
25187,GPN,30/06/2017,2017,1,2399.18,2092.862,0.01,919.762,152.503,80.68,0.32,293.965,-46.641,-159.965,0.91,0.94
25188,GPN,30/09/2017,2017,2,2516.071,2098.464,0.0133,962.24,152.557,90.32,0.44,268.061,-86.703,-290.949,1.1,1.15
25189,GPN,31/12/2017,2017,3,3550.297,3123.911,0.01,1038.908,158.763,95.03,0.71,360.123,-710.157,333.124,1.06,1.07
25190,GPN,31/03/2018,2017,4,4303.579,3815.59,0.01,1054.253,159.18,100.24,1.51,512.388,-736.025,352.305,1.1,1.13
25191,GPN,30/06/2018,2018,1,4157.878,3908.919,0.01,794.977,159.533,111.52,0.57,284.541,-45.361,-571.961,1.22,1.29
25192,GPN,30/09/2018,2018,2,3658.944,3364.367,0.01,833.164,158.071,111.49,0.68,506.756,-104.105,-613.771,1.39,1.44
25193,GPN,31/12/2018,2018,3,4413.99,4267.071,0.01,857.67,158.186,127.4,1.11,661.006,-927.525,-49.04,1.32,1.33
25194,GPN,31/03/2019,2018,4,3376.208,3268.62,0.01,880.555,157.962,103.13,0.47,1106.082,-1476.287,286.93,1.3,1.34
25195,GPN,30/06/2019,2019,1,4669.751,4516.222,0.01,883.039,157.13,136.52,0.71,229.729,-116.281,-49.209,1.46,1.51
25196,GPN,30/09/2019,2019,2,4547.679,4483.582,0.01,935.151,156.675,160.13,0.77,247.353,-198.375,-212.543,1.67,1.7
25197,GPN,31/12/2019,2019,3,4992.568,4283.152,0.01,1105.941,300.545,159,0.54,1349.389,-506.288,109.876,1.59,1.62
25198,GPN,31/03/2020,2019,4,4366.448,3579.346,0.195,1987.761,300.226,182.56,0.34,1391.278,-917.086,-28.674,1.57,1.58
25199,GPN,30/06/2020,2020,1,4069.67,3036.279,0.195,1903.598,299.01,144.23,0.48,436.574,-169.65,-77.481,1.19,1.31
25200,GPN,30/09/2020,2020,2,4351.341,4229.343,0.195,1671.952,299.244,169.62,0.12,960.289,-270.291,-510.09,1.65,1.71
25201,GPN,31/12/2020,2020,3,4968.65,4415.254,0.195,1917.815,299.287,177.58,0.74,1544.76,-395.018,-594.635,1.81,1.8
25221,MDLZ,30/06/2017,2017,1,8415,15057,0.19,6414,1520.915,43.08,0.41,-557,-287,378,0.46,0.48
25222,MDLZ,30/09/2017,2017,2,8193,15563,0.19,5986,1510.799,43.19,0.34,262,-286,-376,0.54,0.57
25223,MDLZ,31/12/2017,2017,3,8155,16035,0.19,6530,1495.379,40.66,0.64,797,-128,-1648,0.56,0.57
25224,MDLZ,31/03/2018,2017,4,7520,15793,0.22,6966,1488.136,42.8,0.46,2593,-301,-3361,0.61,0.62
25225,MDLZ,30/06/2018,2018,1,8370,16798,0.22,6765,1481.33,41.73,0.7,407,-274,229,0.54,0.56
25226,MDLZ,30/09/2018,2018,2,8202,14832,0.22,6112,1466.362,41,0.21,1182,-1041,389,0.61,0.62
25227,MDLZ,31/12/2018,2018,3,8722,15508,0.22,6288,1457.085,42.96,0.81,1885,-1202,-7,0.63,0.63
25228,MDLZ,31/03/2019,2018,4,7604,16737,0.26,6773,1451,40.03,0.56,3948,-1224,-2329,0.61,0.65
25229,MDLZ,30/06/2019,2019,1,8539,17721,0.26,6538,1443.867,49.92,0.66,465,-223,201,0.57,0.57
25230,MDLZ,30/09/2019,2019,2,7836,17798,0.26,6062,1442.502,53.9,0.55,1046,-267,-639,0.6,0.64
25231,MDLZ,31/12/2019,2019,3,8630,17120,0.26,6355,1440.676,55.32,0.98,1882,-735,-686,0.6,0.61
25232,MDLZ,31/03/2020,2019,4,7630,15322,0.285,6913,1435.006,55.08,0.5,3965,-960,-2787,0.66,0.69
25233,MDLZ,30/06/2020,2020,1,9068,17004,0.285,6707,1427.353,50.08,0.51,284,-55,455,0.56,0.63
25234,MDLZ,30/09/2020,2020,2,7995,14539,0.285,5911,1428.055,51.13,0.38,1558,-1037,-181,0.62,0.63
25235,MDLZ,31/12/2020,2020,3,9446,12685,0.285,6665,1429.844,57.45,0.78,2315,-357,-495,0.66,0.67
25296,ACN,28/02/2017,2017,1,11368.406,9170.082,1.21,9005.603,620.844,119.43,1.58,1083.882,-689.622,-1162.775,1.3,1.33
25297,ACN,31/05/2017,2017,2,10764.002,8352.773,0,8762.182,620.08,122.5,1.33,1238.585,-1033.788,-1844.095,1.52,1.52
25298,ACN,31/08/2017,2017,3,11205.735,9154.325,1.21,9356.787,617.908,124.47,1.05,3031.157,-1581.485,-2967.671,1.46,1.48
25299,ACN,30/11/2017,2017,4,12097.289,9824.279,0,9640.906,615.557,130.76,1.48,4973.039,-2233.879,-3560.235,1.67,1.79
25300,ACN,28/02/2018,2018,1,12303.841,9863.026,1.33,9884.313,615.364,148.01,1.79,1005.838,-258.959,-1179.02,1.49,1.58
25301,ACN,31/05/2018,2018,2,12284.948,9367.912,0,9909.238,617.761,161.01,1.37,1929.895,-604.635,-1882.224,1.72,1.79
25302,ACN,31/08/2018,2018,3,12336.872,9553.596,1.33,10694.996,640.889,155.74,1.6,3917.433,-874.636,-3177.412,1.56,1.58
25303,ACN,30/11/2018,2018,4,13585.559,10151.751,0,10503.987,639.035,169.07,1.58,6026.691,-1249.604,-3709.028,1.86,1.96
25304,ACN,28/02/2019,2019,1,13540.408,10176.335,1.46,10605.546,637.375,164.52,1.96,1027.508,-272.868,-1462.168,1.57,1.73
25305,ACN,31/05/2019,2019,2,13833.3,10219.049,0,10454.129,637.914,161.38,1.73,2387.158,-724.543,-2294.091,1.89,1.93
25306,ACN,31/08/2019,2019,3,14141.66,10551.987,1.46,11099.688,637.196,178.07,1.93,4510.7,-1379.708,-3416.153,1.71,1.74
25307,ACN,30/11/2019,2019,4,15450.601,11061.896,0,11055.65,635.774,198.17,1.74,6626.953,-1755.576,-3767.171,2,2.09
25308,ACN,29/02/2020,2020,1,15606.104,11199.408,0.8,11358.958,634.996,201.16,2.09,786.911,-165.893,-948.224,1.72,1.91
25309,ACN,31/05/2020,2020,2,15405.293,11177.575,0.8,11141.505,637.231,180.59,1.91,2317.552,-763.182,-2237.5,1.85,1.9
25310,ACN,31/08/2020,2020,3,16146.236,11828.281,0.8,10991.305,635.967,201.62,1.9,5059.018,-1648.177,-3035.55,1.73,1.7
25311,ACN,30/11/2020,2020,4,17749.756,12662.59,0.8,10835.271,634.166,239.93,1.99,8215.152,-1894.519,-4049.092,2.05,2.32
25312,ACN,28/02/2021,2021,1,18626.094,12819.099,0.88,11762.185,633.62,249.09,2.32,1602.845,-446.407,-999.451,1.83,2.03
25321,ZBH,30/06/2017,2017,1,5079.9,2656.1,0.24,1972.4,201.6,122.11,1.47,275.4,-133.1,256.1,2.1,2.08
25322,ZBH,30/09/2017,2017,2,4424.1,2996.4,0.24,1949.5,202.1,128.4,0.9,715.9,-262.1,-656.9,1.74,1.72
25323,ZBH,31/12/2017,2017,3,4433.3,3010.2,0.24,1813.1,202.4,117.09,0.48,1179.4,-382.6,-977.6,2.1,2.1
25324,ZBH,31/03/2018,2017,4,4515.3,3020.2,0.24,2068.3,202.6,120.67,6.03,1582.3,-510.8,-1210.5,1.89,1.91
25325,ZBH,30/06/2018,2018,1,5775.3,3424.5,0.24,2017.6,203.3,109.04,0.85,490.5,-101.7,841.8,1.88,1.92
25326,ZBH,30/09/2018,2018,2,4475.2,1853.6,0.24,2007.6,203.4,111.44,0.9,883.8,-195.3,-729,1.61,1.63
25327,ZBH,31/12/2018,2018,3,4513.3,2391.2,0.24,1836.7,204,131.47,0.79,1367.9,-334.2,-1026.7,2.18,2.18
25328,ZBH,31/03/2019,2018,4,4427.4,2421.3,0.24,2071,204,103.72,-4.42,1747.4,-416.6,-1302.2,1.86,1.87
25329,ZBH,30/06/2019,2019,1,4499.2,2255,0.24,1975.5,204.8,127.7,1.2,283.6,-105.5,-135.2,1.91,1.93
25330,ZBH,30/09/2019,2019,2,4391.2,3677.8,0.24,1988.6,204.9,117.74,0.65,584.6,-427.7,-298.8,1.75,1.77
25331,ZBH,31/12/2019,2019,3,4401.5,3773.9,0.24,1892.4,205.6,137.27,2.08,1162.5,-591.3,-597.2,2.27,2.3
25332,ZBH,31/03/2020,2019,4,4723.9,3441.5,0.24,2125.7,206,149.68,1.54,1585.8,-729.3,-779.9,1.38,1.7
25333,ZBH,30/06/2020,2020,1,6370.9,3779.6,0.24,1783.8,206.8,101.08,-2.46,450.9,-121.2,1492.8,-0.75,0.05
25334,ZBH,30/09/2020,2020,2,4706.8,2161.2,0.24,1226.1,206.9,119.36,-1,398.1,-206.5,-92.9,1.07,1.81
25335,ZBH,31/12/2020,2020,3,5152.6,2266.2,0.24,1929.3,207.3,136.14,1.16,779.4,-297.9,-135.5,2.1,2.11
25393,CNC,30/06/2017,2017,1,9408,9202,0,11724,172.271,71.26,0.79,1248,-329,-10,0.66,0.795
25394,CNC,30/09/2017,2017,2,9648,8966,0,11954,172.467,79.88,1.44,942,-486,39,0.62,0.675
25395,CNC,31/12/2017,2017,3,9660,9709,0,11898,172.566,96.77,1.16,1039,-686,-3,0.47,0.485
25396,CNC,31/03/2018,2017,4,8703,9332,0,12806,173.437,100.88,1.3,1489,-1265,-82,0.94,1.085
25397,CNC,30/06/2018,2018,1,10976,10890,0,13194,176.795,106.87,1.91,1846,-764,513,0.88,0.9
25398,CNC,30/09/2018,2018,2,12377,9862,0,14181,205.247,123.21,1.5,1320,-1253,4378,0.88,0.895
25399,CNC,31/12/2018,2018,3,13088,12741,0,16182,205.354,144.78,0.09,1868,-3563,4460,0.66,0.69
25400,CNC,31/03/2019,2018,4,11998,11971,0,16559,206.239,115.3,1.14,1234,-4585,4612,1.34,1.34
25401,CNC,30/06/2019,2019,1,13616,13143,0,18444,413.305,53.1,1.24,1316,-373,58,1.24,1.34
25402,CNC,30/09/2019,2019,2,13596,12653,0,18356,413.527,52.44,1.18,2233,-929,236,0.95,0.96
25403,CNC,31/12/2019,2019,3,13457,13280,0,18976,413.793,43.26,0.23,2134,-1388,128,0.73,0.73
25404,CNC,31/03/2020,2019,4,20323,12932,0,18863,415.048,62.87,0.49,1483,-1532,6832,1.02,0.86
25405,CNC,30/06/2020,2020,1,24696,21651,0,26025,579.122,59.41,0.08,-240,-3272,839,2.43,2.4
25406,CNC,30/09/2020,2020,2,26822,21918,0,27712,579.345,63.55,2.05,3474,-3032,379,0.96,1.26
25407,CNC,31/12/2020,2020,3,27275,21795,0,29090,579.726,58.33,0.97,2522,-2700,383,0.47,0.46
25469,AAP,30/06/2017,2017,1,5306.693,3659.631,0.06,2890.838,73.84,148.26,1.46,35.081,-64.139,19.872,1.7,1.58
25470,AAP,30/09/2017,2017,2,5326.215,3598.327,0.06,2263.727,73.862,116.59,1.17,267.349,-121.033,-26.844,1.24,1.43
25471,AAP,31/12/2017,2017,3,5367.952,3537.409,0.06,2182.233,73.877,99.2,1.3,401.005,-154.82,-21.899,0.63,0.77
25472,AAP,31/03/2018,2017,4,5426.892,3480.097,0.06,2036.986,73.936,99.69,2.49,600.805,-178.639,-14.872,1.97,2.1
25473,AAP,30/06/2018,2018,1,5617.516,3480.139,0.06,2873.848,74.031,118.55,1.84,153.97,-33.944,-26.757,1.85,1.97
25474,AAP,30/09/2018,2018,2,5877.816,3598.217,0,2326.652,74.081,135.7,1.59,443.968,-61.237,-25.24,1.74,1.89
25475,AAP,31/12/2018,2018,3,6024.283,3721.232,0.06,2274.982,72.894,168.33,1.56,681.503,-103.682,-153.66,1.13,1.17
25476,AAP,31/03/2019,2018,4,6082.454,3885.95,0.06,2105.072,72.46,157.46,0.74,811.028,-191.827,-263.915,2.36,2.46
25477,AAP,30/06/2019,2019,1,5781.838,4298.877,0.06,2952.036,71.737,170.53,1.98,204.542,-60.759,-503.176,2.22,2
25478,AAP,30/09/2019,2019,2,5962.471,4372.405,0.06,2332.247,71.697,154.14,1.73,492.161,-102.859,-538.566,2.05,2.1
25479,AAP,31/12/2019,2019,3,5826.648,4463.913,0.06,2312.106,69.275,165.4,1.75,708.546,-160.51,-870.864,1.36,1.64
25480,AAP,31/03/2020,2019,4,5695.543,4477.702,0.06,2112.614,69.232,160.16,1.38,866.909,-462.939,-882.153,1.76,0.91
25481,AAP,30/06/2020,2020,1,6571.995,4831.049,0.06,2697.882,69.101,93.32,0.63,10.908,-83.132,936.858,1.8,2.92
25482,AAP,30/09/2020,2020,2,6395.525,4437.559,0.25,2501.38,69.139,142.45,2.74,448.21,-140.03,417.723,2.58,2.81
25483,AAP,31/12/2020,2020,3,6437.35,4648.888,0.25,2541.928,68.445,153.5,2.13,809.218,-191.948,33.46,1.96,1.87
25542,NFLX,30/06/2017,2017,1,5660.33,4911.229,0,2636.635,430.993,147.81,0.4,-343.856,-75.59,24.239,0.15,0.15
25543,NFLX,30/09/2017,2017,2,6700.785,5122.945,0,2785.464,431.75,149.41,0.15,-878.384,-132.022,1444.625,0.32,0.29
25544,NFLX,31/12/2017,2017,3,6385.348,5310.677,0,2984.859,432.731,181.35,0.29,-1297.991,70.17,1479.047,0.41,0.41
25545,NFLX,31/03/2018,2017,4,7669.974,5466.312,0,3285.755,433.393,191.96,0.41,-1785.948,34.329,3076.99,0.64,0.64
25546,NFLX,30/06/2018,2018,1,7817.576,6005.587,0,3700.856,434.657,295.35,0.64,-236.757,-49.752,56.014,0.8,0.85
25547,NFLX,30/09/2018,2018,2,9346.889,6079.641,0,3907.27,435.458,391.43,0.85,-754.996,-90.068,1965.426,0.68,0.89
25548,NFLX,31/12/2018,2018,3,8729.981,6298.24,0,3999.374,436.085,374.13,0.89,-1445.407,-258.762,1994.663,0.24,0.3
25549,NFLX,31/03/2019,2018,4,9694.135,6487.32,0,4186.841,436.599,267.66,0.3,-2680.479,-339.12,4048.527,0.57,0.76
25550,NFLX,30/06/2019,2019,1,4168.907,6857.807,0,4520.992,437.192,356.56,0.76,-379.799,-80.103,22.972,0.56,0.6
25551,NFLX,30/09/2019,2019,2,5877.157,6933.984,0,4923.116,437.835,367.32,0.6,-923.553,-130.139,2269.872,1.04,1.47
25552,NFLX,31/12/2019,2019,3,5327.758,7257.9,0,5244.905,438.251,267.62,1.47,-1425.347,-179.493,2281.861,0.52,1.3
25553,NFLX,31/03/2020,2019,4,6178.504,6855.696,0,5467.434,438.807,323.57,1.3,-2887.322,-387.064,4505.662,1.64,1.57
25554,NFLX,30/06/2020,2020,1,6447.781,7853.725,0,5767.691,439.781,375.5,1.57,259.912,-98.303,43.694,1.81,1.59
25555,NFLX,30/09/2020,2020,2,8564.139,7626.418,0,6148.286,441.015,455.04,1.59,1300.988,-240.304,1134.659,2.13,1.74
25556,NFLX,31/12/2020,2020,3,9826.48,7939.795,0,6435.637,441.795,500.03,1.74,2564.749,-358.955,1203.324,1.38,1.19
25600,TDG,31/03/2017,2017,1,2235.418,698.918,24,814.018,53.406,248.96,0.41,225.791,-51.809,-784.717,3.02,3.02
25601,TDG,30/06/2017,2017,2,2320.429,732.639,0,868.728,52.013,220.16,2.78,390.5,-147.317,-841.6,3.16,3.3
25602,TDG,30/09/2017,2017,3,2387.03,730.717,0,897.655,51.887,268.87,3.08,555.216,-270.873,-902.614,3.42,3.48
25603,TDG,31/12/2017,2017,4,2133.552,870.994,22,923.885,51.934,255.65,1.65,788.733,-287.003,-1443.682,2.78,2.62
25604,TDG,31/03/2018,2018,1,2271.333,823.421,0,847.96,52.124,274.62,4.65,292.811,-15.29,-70.987,3.65,3.79
25605,TDG,30/06/2018,2018,2,2470.104,812.835,0,933.07,52.353,306.94,3.53,453.684,-23.518,-72.008,4.07,4.01
25606,TDG,30/09/2018,2018,3,3385.402,817.17,0,980.662,52.557,345.14,3.91,690.91,-574.673,1089.554,4.3,4.44
25607,TDG,31/12/2018,2018,4,3657.287,900.382,0,1049.434,52.734,372.3,4.11,1022.173,-683.577,1085.6,3.34,3.85
25608,TDG,31/03/2019,2019,1,3926.618,951.266,0,993.302,52.844,340.06,3.05,329.888,-52.523,-10.395,3.86,4.21
25609,TDG,30/06/2019,2019,2,5595.529,1726.193,0,1167.698,53.143,453.99,3.6,452.997,-3612.782,3914.826,4.3,4.95
25610,TDG,30/09/2019,2019,3,5411.195,1380.64,0,1520.883,53.289,483.8,2.57,768.356,-4037.365,3911.64,5.16,5.62
25611,TDG,31/12/2019,2019,4,4865.247,1538.756,30,1541.32,53.462,520.67,4.63,1015.472,-3888.98,2271.353,4.44,4.93
25612,TDG,31/03/2020,2020,1,6652,3350,0,1465,53.632,560,2.07,433,877,1414,4.36,5.1
25613,TDG,30/06/2020,2020,2,5200,1656,32.5,1443,54.035,320.19,5.56,594,854,-248,0.92,1.54
25614,TDG,30/09/2020,2020,3,6771,1651,0,1022,54.183,442.05,-0.1,991,842,1245,1.98,2.89
25615,TDG,31/12/2020,2020,4,6960,1616,0,1173,54.414,475.12,1.43,1213,799,1230,2.07,1.97
25673,CME,30/06/2017,2017,1,46368.5,44804.8,3.91,929.3,338.509,118.8,1.18,518.7,224.2,-1323.7,1.2,1.23
25674,CME,30/09/2017,2017,2,49496.9,47669.6,0.66,924.6,338.676,125.24,1.22,823,204.8,-1534.1,1.16,1.19
25675,CME,31/12/2017,2017,3,49392.5,47223,0.66,890.8,339.118,135.68,0.91,1330.2,200.8,-1768.5,1.09,1.12
25676,CME,31/03/2018,2017,4,46906.5,45672.9,0.66,900,339.238,146.05,8.63,1840.4,179.9,-1985.3,1.83,1.86
25677,CME,30/06/2018,2018,1,41054.8,39445.3,4.2,1109,339.438,161.74,1.76,825,-17.4,-1435.3,1.72,1.74
25678,CME,30/09/2018,2018,2,40300.5,37179.6,0.7,1059.6,339.523,163.92,1.66,1347.8,-7.7,-510.3,1.43,1.45
25679,CME,31/12/2018,2018,3,41514.8,38154.1,0.7,904.2,339.863,170.21,1.21,1930.4,-38.9,-767.8,1.72,1.77
25680,CME,31/03/2019,2018,4,41886.7,41272.6,0.7,1236.6,356.827,188.12,1.09,2440.8,-1889.6,-1080,1.6,1.62
25681,CME,30/06/2019,2019,1,35605.2,34272.4,2.5,1179.6,357.016,164.58,1.39,669.2,-48.6,-997.7,1.76,1.76
25682,CME,30/09/2019,2019,2,34462.4,32934.7,0.75,1272.7,357.146,194.11,1.43,1142.9,-89.9,-1487.3,1.75,1.9
25683,CME,31/12/2019,2019,3,43692.3,41913.5,0.75,1277.3,357.45,211.34,1.78,1953.1,-136.7,-1977.5,1.55,1.52
25684,CME,31/03/2020,2019,4,39567.8,38522.5,0.75,1138.4,357.472,200.72,1.31,2672.8,-152.6,-2340.8,2.24,2.33
25685,CME,30/06/2020,2020,1,102416.6,101053.7,3.35,1522.1,357.68,172.91,2.14,757.1,-43,-1413.9,1.62,1.63
25686,CME,30/09/2020,2020,2,81786.2,80201.4,0.85,1182.3,357.73,162.54,1.4,1743.9,-79.5,-1810.5,1.41,1.38
25687,CME,31/12/2020,2020,3,90349.3,88630.9,0.85,1080.7,358.033,167.31,1.15,2055.3,-123.4,-2151.2,1.4,1.39
25743,WYNN,30/06/2017,2017,1,3081.41,1508.17,0.5,1423.757,102.235,114.61,0.99,414.584,-122.455,-201.036,1.14,1.18
25744,WYNN,30/09/2017,2017,2,3040.189,1539.909,0.5,1472.892,102.563,134.12,0.73,803.552,-397.286,-369.036,1.4,1.52
25745,WYNN,31/12/2017,2017,3,3556.552,2062.058,0.5,1551.347,102.783,148.92,0.78,1277.505,-663.159,-128.043,1.39,1.4
25746,WYNN,31/03/2018,2017,4,3423.784,1930.29,0.5,1622.164,103.006,168.59,4.77,1876.577,-957.633,-563.712,1.96,2.3
25747,WYNN,30/06/2018,2018,1,2448.299,2098.909,0.5,1715.578,103.202,182.36,-1.99,-53.646,-408.113,-307.247,1.96,1.53
25748,WYNN,30/09/2018,2018,2,1888.458,1746.819,0.75,1605.424,108.642,167.34,1.44,53.302,-748.418,-658.248,1.7,1.68
25749,WYNN,31/12/2018,2018,3,2336.32,2047.405,0.75,1698.372,108.731,127.06,1.44,497.889,-928.893,-423.72,1.31,1.06
25750,WYNN,31/03/2019,2018,4,2641.376,1882.063,0.75,1687.586,107.232,98.91,4.31,961.489,-1222.81,-324.257,1.59,1.61
25751,WYNN,30/06/2019,2019,1,2241.827,1877.93,0.75,1651.546,107.66,119.32,0.98,263.858,-310.875,-343.109,1.43,1.44
25752,WYNN,30/09/2019,2019,2,1967.323,1975.348,1,1658.332,107.61,123.99,0.88,509.444,-636.561,-585.895,0.94,0.17
25753,WYNN,31/12/2019,2019,3,2111.252,1930.384,1,1647.762,107.363,108.72,-0.03,779.885,-883.743,-431.563,0.95,0.86
25754,WYNN,31/03/2020,2019,4,2856.337,1982.884,1,1653.459,107.364,138.87,-0.68,901.07,-1068.598,299.012,-0.72,-3.54
25755,WYNN,30/06/2020,2020,1,3415.364,1884.837,1,953.716,107.884,60.19,-3.77,-176.5,-137.154,837.997,-4.81,-6.14
25756,WYNN,30/09/2020,2020,2,4236.381,1869.851,0,85.698,107.87,74.49,-5.97,-607.987,-187.949,2235.89,-3.87,-7.04
25757,WYNN,31/12/2020,2020,3,3869.477,1688.7,0,370.452,107.872,71.81,-7.1,-781.079,-257.36,2236.479,-2.24,-2.45
25806,NDAQ,30/06/2017,2017,1,4947,4886,0.32,969,165.169,69.45,0.99,244,-8,-192,0.32,0.34
25807,NDAQ,30/09/2017,2017,2,4921,4987,0.38,994,166.393,71.49,0.87,514,-104,-464,0.34,0.3533
25808,NDAQ,31/12/2017,2017,3,5446,4723,0.38,966,166.595,77.57,1,609,-73,-418,0.33,0.35
25809,NDAQ,31/03/2018,2017,4,5529,5262,0.38,1019,167.441,76.83,1.45,909,-890,-53,0.4,0.4133
25810,NDAQ,30/06/2018,2018,1,5638,6036,0.38,1151,166.946,86.22,1.05,375,-8,-337,0.39,0.3933
25811,NDAQ,30/09/2018,2018,2,5727,6157,0.44,1027,164.503,91.27,0.97,654,151,-835,0.38,0.3833
25812,NDAQ,31/12/2018,2018,3,5457,5799,0.44,963,163.949,85.8,0.97,668,227,-906,0.42,0.42
25813,NDAQ,31/03/2019,2018,4,6370,6570,0.44,1136,165.165,81.57,-0.27,1028,196,-1027,0.39,0.4067
25814,NDAQ,30/06/2019,2019,1,4736,5641,0.44,1039,165.701,87.49,1.48,337,-74,-302,0.4,0.4067
25815,NDAQ,30/09/2019,2019,2,4363,4531,0.47,1061,165.389,96.17,1.04,523,-163,-573,0.4,0.4233
25816,NDAQ,31/12/2019,2019,3,3499,3692,0.47,1097,163.894,99.35,0.9,624,-131,-729,0.42,0.43
25817,NDAQ,31/03/2020,2019,4,4290,4227,0.47,1065,165.094,107.1,1.21,963,-240,-937,0.48,0.5
25818,NDAQ,30/06/2020,2020,1,5270,5450,0.47,1353,164.338,94.95,1.22,380,-154,468,0.48,0.5133
25819,NDAQ,30/09/2020,2020,2,4716,4249,0.49,1398,164.249,119.47,1.45,821,-145,-294,0.49,0.51
25820,NDAQ,31/12/2020,2020,3,4810,4161,0.49,1414,164.021,122.71,1.58,817,-157,-408,0.5,0.5333
25876,STX,31/12/2016,2017,1,3928,2608,0,2797,298.607,38.55,0.55,592,-139,-89,1.08,1.38
25877,STX,31/03/2017,2017,2,4140,2681,0.63,2894,295.152,38.17,1,1247,-234,-413,1.07,1.1
25878,STX,30/06/2017,2017,3,5460,2789,0.63,2674,296.601,45.93,0.65,1673,-337,571,0.99,0.65
25879,STX,30/09/2017,2017,4,5041,2626,0.63,2406,291.8,38.75,0.38,1916,-459,-46,0.85,0.96
25880,STX,31/12/2017,2018,1,4824,2458,0.63,2632,289.261,33.17,0.62,237,-132,-363,1.35,1.48
25881,STX,31/03/2018,2018,2,4910,3113,0.63,2914,284.574,41.84,0.55,1087,-210,-865,1.33,1.46
25882,STX,30/06/2018,2018,3,5247,3055,0.63,2803,287.026,58.52,1.31,1645,-239,-1027,1.45,1.62
25883,STX,30/09/2018,2018,4,4310,3190,0.63,2835,287.17,56.47,1.57,2113,-1588,-1211,1.56,1.7
25884,STX,31/12/2018,2019,1,4523,3175,0.63,2991,286.127,47.35,1.54,587,-176,-326,1.28,1.41
25885,STX,31/03/2019,2019,2,3676,2300,0.63,2715,283.13,38.59,1.34,875,-230,-1141,0.71,0.83
25886,STX,30/06/2019,2019,3,3487,2146,0.63,2313,276.834,47.89,0.69,1313,-359,-1417,0.84,0.86
25887,STX,30/09/2019,2019,4,4363,2232,0.63,2371,269.098,47.12,3.54,1761,846,-2212,0.98,1.03
25888,STX,31/12/2019,2020,1,4031,2549,0.63,2578,262.625,53.79,0.74,456,-151,-765,1.32,1.35
25889,STX,31/03/2020,2020,2,4152,2700,0.63,2696,260.924,59.5,1.2,936,-385,-1054,1.31,1.38
25890,STX,30/06/2020,2020,3,4015,2690,0.65,2718,257.352,48.8,1.22,1326,-527,-1428,1.29,1.2
25891,STX,30/09/2020,2020,4,4114,2722,0.65,2517,256.719,48.41,0.64,1714,-635,-1605,0.88,0.93
25892,STX,31/12/2020,2021,1,3994,2644,0.65,2314,257.605,49.27,0.86,297,-104,-251,1.13,1.29
25913,LKQ,30/06/2017,2017,1,3318.126,1159.701,0,2342.843,308.284,29.27,0.44,172.293,181.157,-326.386,0.52,0.53
25914,LKQ,30/09/2017,2017,2,3500.735,1221.66,0,2458.411,308.62,32.95,0.49,362.097,113.736,-423.076,0.42,0.45
25915,LKQ,31/12/2017,2017,3,3668.373,1302.338,0,2465.8,309.018,35.99,0.39,449.243,-84.157,-347.063,0.42,0.41
25916,LKQ,31/03/2018,2017,4,3822.134,1322.724,0,2469.855,309.126,40.67,0.4,518.9,-384.595,-112.567,0.59,0.55
25917,LKQ,30/06/2018,2018,1,4039.143,1474.788,0,2720.764,309.631,37.95,0.49,145.163,-64.621,-117.506,0.58,0.61
25918,LKQ,30/09/2018,2018,2,4593.606,1788.308,0,3030.751,317.821,31.9,0.5,328.669,-1249.217,1054.343,0.56,0.56
25919,LKQ,31/12/2018,2018,3,4593.06,1735.68,0,3122.378,318.197,31.67,0.42,521.167,-1371.516,979.314,0.5,0.48
25920,LKQ,31/03/2019,2018,4,4520.949,1690.348,0,3002.781,316.146,23.73,0.11,710.739,-1458.939,882.995,0.56,0.56
25921,LKQ,30/06/2019,2019,1,4644.77,1971.488,0,3100.303,313.974,28.38,0.31,177.225,-57.784,-132.731,0.65,0.65
